1069.336,244.000,369.000,2047.000
1069.336,242.000,369.000,2047.000
1147.461,240.000,369.000,2047.000
1147.461,239.000,369.000,2047.000
1181.641,239.000,369.000,2047.000
1181.641,239.000,369.000,2047.000
1171.875,242.000,369.000,2047.000
1171.875,247.000,369.000,2047.000
1030.273,255.000,369.000,2047.000
1030.273,263.000,369.000,2047.000
732.422,271.000,369.000,2047.000
732.422,279.000,369.000,2047.000
400.391,285.000,369.000,2047.000
400.391,290.000,369.000,2047.000
151.367,294.000,369.000,2047.000
151.367,297.000,369.000,2047.000
-0.000,299.000,369.000,2047.000
-0.000,301.000,369.000,2047.000
-0.000,303.000,369.000,2047.000
-0.000,305.000,369.000,2047.000
-0.000,307.000,409.000,0.000
-0.000,309.000,409.000,0.000
-0.000,312.000,409.000,2047.000
-0.000,314.000,409.000,2047.000
-0.000,317.000,409.000,2047.000
-0.000,319.000,409.000,2047.000
-0.000,321.000,409.000,2047.000
-0.000,323.000,409.000,2047.000
-0.000,325.000,409.000,2047.000
-0.000,327.000,409.000,2047.000
-0.000,328.000,409.000,2047.000
-0.000,329.000,409.000,2047.000
-0.000,329.000,409.000,2047.000
-0.000,330.000,409.000,2047.000
-0.000,330.000,409.000,2047.000
-0.000,330.000,409.000,2047.000
-0.000,330.000,409.000,2047.000
-0.000,330.000,409.000,2047.000
-0.000,330.000,409.000,2047.000
-0.000,330.000,409.000,2047.000
-0.000,329.000,409.000,2047.000
-0.000,329.000,409.000,2047.000
-0.000,329.000,409.000,2047.000
-0.000,328.000,409.000,2047.000
-0.000,328.000,409.000,2047.000
-0.000,327.000,409.000,2047.000
-0.000,327.000,409.000,2047.000
-0.000,326.000,409.000,2047.000
-0.000,325.000,409.000,2047.000
-0.000,325.000,409.000,2047.000
-0.000,324.000,409.000,2047.000
-0.000,323.000,409.000,2047.000
-0.000,322.000,409.000,2047.000
-0.000,321.000,409.000,2047.000
-0.000,320.000,409.000,2047.000
-0.000,319.000,409.000,2047.000
-0.000,318.000,409.000,2047.000
