44404.4480	5.0000	0.0000
44404.4480	5.0000	0.0000
44404.4480	5.0000	0.0000
44404.4480	5.0000	0.0000
44404.4480	5.0000	0.0000
44404.4480	5.0000	0.0000
44404.4480	5.0000	0.0000
44404.4480	5.0000	0.0000
44404.4480	5.0000	0.0000
44404.4480	5.0000	0.0000
44404.4480	5.0000	0.0000
44404.4480	5.0000	0.0000
44404.4480	5.0000	0.0000
44404.4480	5.0000	0.0000
44404.4481	5.0000	0.0000
44404.4481	5.0000	0.0000
44404.4481	5.0000	0.0000
44404.4481	5.0000	0.0000
44404.4481	5.0000	0.0000
44404.4481	5.0000	0.0000
44404.4481	5.0000	0.0000
44404.4481	5.0000	0.0000
44404.4481	5.0000	0.0000
44404.4481	5.0000	0.0000
44404.4481	5.0000	0.0000
44404.4481	5.0000	0.0000
44404.4481	5.0000	0.0000
44404.4481	5.0000	0.0000
44404.4481	5.0000	0.0000
44404.4481	5.0000	0.0000
44404.4481	5.0000	0.0000
44404.4481	5.0000	0.0000
44404.4481	5.0000	0.0000
44404.4481	5.0000	0.0000
44404.4481	5.0000	0.0000
44404.4481	5.0000	0.0000
44404.4482	5.0000	0.0000
44404.4482	5.0000	0.0000
44404.4482	5.0000	0.0000
44404.4482	5.0000	0.0000
44404.4482	5.0000	0.0000
44404.4482	5.0000	0.0000
44404.4482	5.0000	0.0000
44404.4482	5.0000	0.0000
44404.4482	5.0000	0.0000
44404.4482	5.0000	0.0000
44404.4482	5.0000	0.0000
44404.4482	5.0000	0.0000
44404.4482	5.0000	0.0000
44404.4482	5.0000	0.0000
44404.4482	5.0000	0.0000
44404.4482	5.0000	0.0000
44404.4482	5.0000	0.0000
