TIME,MPH,INC,FOOT
01-Sep-2021 18:14:44.075,2.000000,0.000000,[foot:0FF]
01-Sep-2021 18:14:45.074,2.000000,0.000000,[foot:066]
01-Sep-2021 18:14:46.075,2.000000,0.000000,[foot:066]
01-Sep-2021 18:14:47.025,2.000000,0.000000,[foot:076]
01-Sep-2021 18:14:48.025,2.000000,0.000000,[foot:047]
01-Sep-2021 18:14:49.076,2.000000,0.000000,[foot:047]
01-Sep-2021 18:14:50.025,2.000000,0.000000,[foot:047]
01-Sep-2021 18:14:51.024,2.000000,0.000000,[foot:047]
