0.000000,24.657652
0.040555,24.502492
0.081368,26.621127
0.118932,29.354879
0.152998,31.984839
0.184262,34.568241
0.213191,37.061504
0.240173,39.503403
0.265487,41.864433
0.289374,44.240251
0.311978,46.531918
0.333468,48.702297
0.354001,50.748187
0.373706,52.821737
0.392638,54.628913
0.410943,56.155680
0.428751,57.445472
0.446159,59.052575
0.463093,60.729360
0.479559,62.267712
0.495619,63.571679
0.511349,64.751218
0.526793,65.662738
0.542022,66.384532
0.557086,66.846819
0.572046,67.114488
0.586945,67.103004
0.601848,66.866821
0.616803,66.337632
0.631877,65.603884
0.647120,64.597918
0.662601,63.366387
0.678382,61.920128
0.694532,60.201207
0.711143,58.175726
0.728332,56.077819
0.746165,53.911226
0.764714,51.668372
0.784068,49.461152
0.804286,47.442550
0.825364,45.671824
0.847259,44.329262
0.869818,43.513213
0.892799,43.191087
0.915952,43.141523
0.939132,43.478237
0.962132,44.162150
0.984775,45.213322
1.006893,46.584131
1.028359,48.239761
1.049089,50.093518
1.069052,52.285395
1.088178,54.171841
1.106637,55.773576
1.124567,56.991139
1.142114,57.885193
1.159389,58.433955
1.176502,58.753630
1.193523,58.776033
1.210536,58.663069
1.227583,58.323151
1.244729,57.764110
1.262041,56.945419
1.279601,55.838354
1.297510,54.380003
1.315899,52.628844
1.334900,50.550207
1.354682,48.272595
1.375398,45.876873
1.397196,43.483933
1.420193,41.149681
1.444494,38.968428
1.470156,36.938722
1.497228,35.313790
1.525545,34.409712
1.554607,33.905761
1.584100,34.722900
1.612900,36.195213
1.640528,38.115457
1.666764,40.375044
1.691532,42.690141
1.714956,44.888290
1.737234,46.822179
1.758591,48.493871
1.779212,49.835108
1.799279,50.936272
1.818911,51.757691
1.838232,52.438626
1.857302,52.903195
1.876204,53.184983
1.895006,53.258948
1.913783,53.065635
1.932627,52.647096
1.951622,51.944645
1.970873,50.977883
1.990489,49.767059
2.010583,48.405610
2.031242,46.817356
2.052601,45.097557
2.074775,43.293979
2.097873,41.317213
2.122076,39.306341
2.147517,37.248162
2.174364,35.255166
2.202729,33.386571
2.232681,31.898524
2.264031,31.141564
2.296142,31.312662
2.328078,32.074310
2.359256,33.571411
2.389043,35.621209
2.417116,37.921971
2.443486,40.213352
2.468353,42.417995
2.491928,44.379552
2.514461,46.037813
2.536182,47.389603
2.557284,48.511221
2.577898,49.326082
2.598171,50.029111
2.618159,50.471944
2.637972,50.789426
2.657662,50.858071
2.677324,50.804973
2.697007,50.449346
2.716829,49.962216
2.736844,49.240466
2.757153,48.372887
2.777825,47.320730
2.798958,46.120037
2.820640,44.736249
2.842994,43.197174
2.866143,41.520997
2.890227,39.722794
2.915402,37.868030
2.941809,35.985753
2.969598,34.088653
2.998933,32.386029
3.029811,31.149142
3.061915,30.682953
3.094506,30.910336
3.126858,31.891772
3.158214,33.527570
3.188040,35.601933
3.216128,37.807952
3.242578,39.974916
3.267593,41.917187
3.291450,43.641799
3.314364,45.035789
3.336568,46.219051
3.358204,47.147627
3.379414,47.891487
3.400295,48.447559
3.420936,48.840347
3.441411,48.949752
3.461840,48.844402
3.482313,48.519282
3.502923,47.964362
3.523772,47.171591
3.544971,46.186310
3.566623,44.996299
3.588847,43.688703
3.611736,42.225940
3.635418,40.683834
3.659998,39.105482
3.685570,37.541677
3.712207,36.177699
3.739848,35.113700
3.768327,34.433839
3.797368,34.555116
3.826308,35.316907
3.854623,36.413573
3.882085,37.686270
3.908620,39.173997
3.934147,40.766803
3.958677,42.495077
3.982209,44.240031
4.004813,45.996388
4.026554,47.678788
4.047527,49.272825
4.067822,50.715018
4.087541,51.984205
4.106777,53.055077
4.125625,53.951364
4.144161,54.595211
4.162477,55.033161
4.180648,55.266061
4.198742,55.282560
4.216831,55.045771
4.234998,54.634471
4.253302,53.896625
4.271856,52.983676
4.290729,51.772764
4.310044,50.344292
4.329908,48.625036
4.350473,46.723295
4.371876,44.542587
4.394326,42.259443
4.417990,39.839288
4.443090,37.362227
4.469855,34.805777
4.498586,32.144909
4.529695,29.323901
4.563797,26.641553
4.601333,25.164450
4.641071,24.527050
4.681843,25.473707
4.721099,27.878644
4.756968,30.925607
4.789304,33.797800
4.818892,36.300968
4.846439,38.347510
4.872517,39.927950
4.897562,41.170731
4.921851,42.132516
4.945586,42.915761
4.968887,43.543031
4.991853,44.011736
5.014574,44.251973
5.037172,44.278915
5.059756,44.036010
5.082465,43.580699
