0.000810,2962.883517
0.000860,2790.777547
0.000870,2758.620690
0.000830,2891.573833
0.000840,2857.142857
0.000850,2823.527533
0.000830,2891.561473
0.000880,2727.275756
0.000840,2857.144781
0.000830,2891.562324
0.000850,2823.519543
0.000820,2926.834136
0.000870,2758.634222
0.000840,2857.135993
0.000850,2823.517151
0.000911,2634.041046
0.000829,2895.580779
0.000850,2823.533169
0.000840,2857.131095
0.000850,2823.543334
0.000880,2727.265476
0.000800,2998.982142
0.000870,2759.487533
0.000830,2891.558697
0.000830,2892.323128
0.000811,2960.233745
0.000859,2793.065912
0.000870,2757.899895
0.000830,2891.666142
0.000840,2857.148321
0.000850,2823.526466
0.000830,2891.567652
0.000880,2727.271017
0.000840,2857.143950
0.000830,2891.565366
0.000850,2823.524375
0.000820,2926.830094
0.000870,2758.624764
0.000840,2857.143427
0.000850,2823.518735
0.000910,2637.862520
0.000830,2890.977075
0.000849,2825.261101
0.000841,2855.363449
0.000850,2823.581111
0.000880,2727.225731
0.000801,2994.484247
0.000869,2763.306434
0.000830,2891.564073
0.000830,2892.249116
0.000810,2962.239827
0.000860,2790.697383
0.000870,2758.621464
0.000830,2891.705385
0.000831,2888.718690
0.000852,2816.923064
0.000836,2870.676240
0.000881,2723.793677
0.000832,2883.506211
0.000838,2864.870658
0.000850,2823.503139
0.000820,2926.829268
0.000870,2759.307536
0.000840,2856.407278
0.000850,2823.516854
0.000913,2629.912084
0.000827,2900.585246
0.000850,2823.530435
0.000840,2857.132228
0.000850,2823.541415
0.000880,2727.271970
0.000800,2999.978917
0.000870,2758.639779
0.000830,2891.564610
0.000830,2891.558426
0.000810,2962.961504
0.000860,2790.702892
0.000870,2758.621709
0.000828,2897.742121
0.000832,2886.066622
0.000851,2821.683501
0.000831,2887.872588
0.000889,2700.974147
0.000840,2857.255422
0.000830,2891.455773
0.000850,2823.519505
0.000820,2926.831013
0.000870,2758.622197
0.000840,2857.140102
0.000850,2823.522789
0.000916,2620.666900
0.000824,2911.918255
0.000850,2823.528600
0.000840,2857.031579
0.000850,2823.637539
0.000880,2727.262527
0.000810,2962.976178
0.000860,2790.688540
0.000830,2891.564607
0.000837,2865.693867
0.000813,2953.837728
0.000859,2792.633553
0.000871,2756.725031
0.000820,2926.730459
0.000840,2857.174817
0.000853,2813.498414
0.000837,2867.553748
0.000880,2727.269501
0.000840,2857.143688
0.000830,2891.564294
0.000850,2823.484725
0.000820,2926.794647
0.000870,2758.682358
0.000840,2857.348370
0.000860,2790.515742
0.000910,2637.308904
0.000830,2891.631978
0.000850,2823.529412
0.000840,2857.124827
0.000850,2823.549155
0.000880,2727.261769
0.000810,2962.972371
0.000863,2782.130113
0.000837,2866.182699
0.000830,2891.551706
0.000810,2963.770599
0.000860,2789.802508
0.000880,2727.464411
0.000820,2926.773454
0.000840,2857.174347
0.000850,2823.433553
0.000840,2857.255235
0.000880,2727.268744
0.000840,2857.144212
0.000830,2891.562369
0.000852,2816.296968
0.000828,2899.200533
0.000868,2764.196752
0.000842,2851.179897
0.000850,2823.516082
0.000920,2608.710238
0.000821,2924.747198
0.000850,2823.065635
0.000849,2825.918856
0.000850,2823.543848
0.000881,2723.966108
0.000809,2966.861258
0.000870,2758.634185
0.000830,2891.564878
0.000830,2891.514371
0.000816,2940.038969
0.000864,2778.844192
0.000870,2758.615066
0.000827,2900.600122
0.000843,2848.568274
0.000850,2823.342550
0.000830,2891.555916
0.000887,2706.849462
0.000837,2867.631772
0.000836,2869.341629
0.000850,2824.133059
0.000830,2890.933134
0.000870,2758.774258
0.000840,2856.973203
0.000859,2793.607072
0.000911,2634.756856
0.000830,2891.585349
0.000850,2823.524886
0.000850,2825.158519
0.000840,2855.469806
0.000890,2696.635330
0.000810,2962.966159
0.000860,2790.686492
0.000838,2865.252493
0.000832,2883.312197
0.000810,2963.610065
0.000870,2759.429970
0.000870,2757.259180
0.000820,2926.819494
0.000847,2834.800871
0.000853,2812.353629
0.000830,2891.514895
0.000890,2696.676031
0.000840,2857.137962
0.000830,2891.479669
0.000860,2790.778632
0.000820,2926.762777
0.000870,2759.333443
0.000850,2822.843853
0.000850,2823.509916
0.000920,2608.711164
0.000830,2891.572983
0.000850,2823.525910
0.000848,2830.495165
0.000842,2849.932837
0.000890,2696.724466
0.000810,2962.970910
0.000860,2791.407831
0.000840,2856.402709
0.000831,2889.331914
0.000819,2929.111077
0.000860,2790.694293
0.000878,2733.877736
0.000822,2920.062737
0.000850,2822.799570
0.000850,2823.516765
0.000839,2859.452802
0.000881,2725.171803
0.000840,2857.137127
0.000832,2885.652624
0.000858,2796.227111
0.000828,2898.745765
0.000872,2752.128135
0.000840,2857.134943
0.000860,2790.708147
0.000917,2618.012100
0.000823,2915.172177
0.000850,2823.438683
0.000850,2823.629248
0.000850,2823.527789
0.000890,2696.637002
0.000810,2962.966258
0.000860,2791.402284
0.000840,2856.397766
0.000840,2857.146443
0.000810,2962.942360
0.000868,2764.067120
0.000872,2753.212213
0.000830,2891.815286
0.000840,2856.894570
0.000851,2820.884356
0.000839,2859.856117
0.000880,2727.953840
0.000850,2822.809088
0.000830,2891.552247
0.000860,2790.708103
0.000820,2926.814949
0.000870,2758.619424
0.000850,2823.543553
0.000860,2790.700303
0.000914,2624.687746
0.000826,2906.837850
0.000858,2795.959336
0.000844,2844.434380
0.000850,2822.096181
0.000888,2701.590178
0.000809,2966.372299
0.000870,2758.719111
0.000840,2857.566774
0.000839,2861.653429
0.000811,2957.679220
0.000860,2791.415493
0.000880,2726.591495
0.000830,2891.563175
0.000840,2857.132490
0.000860,2790.709151
0.000830,2891.551702
0.000890,2696.642853
0.000840,2857.132449
0.000840,2857.151603
0.000860,2790.694296
0.000820,2926.822979
0.000876,2738.610997
0.000844,2844.802691
0.000860,2790.700554
0.000920,2608.697913
0.000830,2891.571909
0.000850,2823.525141
0.000850,2823.523259
0.000850,2823.509607
0.000890,2696.643614
0.000810,2962.964140
0.000870,2758.621955
0.000840,2857.156809
0.000840,2857.387679
0.000810,2962.594923
0.000870,2758.711550
0.000870,2758.611273
0.000830,2891.495707
0.000850,2823.604423
0.000851,2819.887172
0.000839,2860.871907
0.000890,2696.636500
0.000841,2854.305598
0.000839,2859.978925
0.000860,2790.696631
0.000829,2894.619106
0.000871,2755.856993
0.000850,2823.532914
0.000860,2790.735544
0.000920,2608.662305
0.000830,2891.565146
0.000850,2823.521683
0.000850,2823.523258
0.000850,2823.522740
0.000890,2696.636274
0.000810,2962.961786
0.000870,2758.625259
0.000840,2857.147799
0.000840,2857.140671
0.000820,2926.835876
0.000860,2790.923215
0.000880,2727.054369
0.000830,2891.555062
0.000850,2823.541973
0.000853,2814.854158
0.000837,2866.069570
0.000890,2696.634085
0.000850,2823.533938
0.000830,2891.245214
0.000860,2791.701085
0.000830,2890.809292
0.000870,2758.685675
0.000850,2823.450912
0.000860,2790.693750
0.000920,2608.699555
0.000830,2891.566535
0.000860,2790.707315
0.000850,2823.524330
0.000850,2823.527574
0.000890,2696.536381
0.000816,2941.502562
0.000874,2745.817059
0.000837,2865.814691
0.000843,2848.525825
0.000810,2963.074539
0.000870,2758.518355
0.000880,2727.276192
0.000830,2891.556502
0.000850,2823.537398
0.000859,2794.776837
0.000831,2887.473906
0.000890,2696.365383
0.000850,2823.557204
0.000840,2857.143119
0.000860,2790.699510
0.000820,2927.487286
0.000880,2726.694660
0.000850,2823.530736
0.000860,2790.691163
0.000921,2607.143737
0.000839,2859.019080
0.000850,2823.472688
0.000860,2790.753089
0.000850,2823.526210
0.000890,2696.624110
0.000810,2963.090398
0.000880,2727.224136
0.000838,2863.032120
0.000842,2851.220764
0.000820,2926.828671
0.000861,2788.755782
0.000879,2729.120454
0.000840,2857.157377
0.000840,2857.124791
0.000860,2790.699472
0.000840,2857.146444
0.000890,2696.627227
0.000850,2823.539876
0.000840,2857.143642
0.000860,2790.691960
0.000830,2891.573251
0.000873,2750.306439
0.000857,2800.188623
0.000860,2789.775735
0.000920,2608.687452
0.000830,2892.256960
0.000860,2790.051249
0.000854,2810.408171
0.000856,2803.641659
0.000890,2696.618496
0.000817,2936.144975
0.000873,2750.407473
0.000840,2857.205626
0.000840,2857.082846
0.000820,2926.832708
0.000870,2758.616615
0.000880,2727.669440
0.000830,2891.114585
0.000850,2823.532060
0.000860,2790.697674
0.000840,2857.141239
0.000890,2696.628005
0.000850,2823.534751
0.000840,2857.147229
0.000860,2790.687244
0.000830,2891.563442
0.000880,2727.279184
0.000850,2823.531846
0.000860,2790.771658
0.000930,2580.583645
0.000830,2891.553411
0.000860,2790.704977
0.000850,2823.514454
0.000860,2790.716457
0.000890,2696.616082
0.000820,2926.844463
0.000870,2758.615839
0.000840,2857.137126
0.000847,2835.106230
0.000823,2914.505124
0.000870,2758.619384
0.000880,2727.273765
0.000830,2891.553093
0.000850,2823.535266
0.000860,2790.604639
0.000847,2833.841418
0.000893,2687.383761
0.000850,2823.530479
0.000840,2857.142073
0.000860,2790.682486
0.000830,2891.566577
0.000880,2727.282214
0.000850,2823.519243
0.000869,2760.949819
0.000921,2606.616444
0.000840,2857.154885
0.000860,2790.696382
0.000850,2823.436631
0.000860,2790.785730
0.000900,2667.340122
0.000810,2962.122245
0.000880,2728.561769
0.000840,2855.743695
0.000845,2839.603708
0.000825,2909.753844
0.000870,2758.621708
0.000880,2727.264998
0.000840,2857.149940
0.000850,2823.533470
0.000860,2790.693504
0.000840,2857.206816
0.000898,2673.627730
0.000842,2848.811877
0.000850,2823.842809
0.000860,2790.676798
0.000830,2892.327902
0.000880,2727.304813
0.000860,2789.976696
0.000860,2790.763371
0.000930,2580.579172
0.000840,2857.157072
0.000860,2790.697425
0.000850,2823.252218
0.000860,2790.935085
0.000900,2666.692880
0.000820,2926.834130
0.000870,2758.607195
0.000850,2823.540604
0.000840,2857.136078
0.000830,2891.999419
0.000870,2758.238018
0.000880,2727.271732
0.000836,2871.309562
0.000854,2809.828591
0.000860,2790.687747
0.000842,2850.824604
0.000898,2672.202117
0.000850,2823.519802
0.000840,2857.102862
0.000870,2758.664336
0.000830,2891.562368
0.000880,2727.273485
0.000860,2791.134350
0.000860,2790.224019
0.000930,2580.673985
0.000840,2857.154619
0.000860,2790.690876
0.000860,2790.703431
0.000860,2790.704020
0.000890,2696.574986
0.000820,2926.877546
0.000880,2727.280455
0.000840,2857.128077
0.000850,2823.542524
0.000820,2926.818943
0.000875,2743.289192
0.000885,2711.450077
0.000840,2857.146705
0.000850,2823.519248
0.000867,2767.213530
0.000843,2847.991532
0.000890,2695.816165
0.000860,2791.567135
0.000840,2857.135466
0.000870,2758.625012
0.000830,2892.045528
0.000890,2696.442701
0.000850,2823.266093
0.000870,2758.628604
0.000930,2580.649584
0.000833,2881.514249
0.000867,2767.835322
0.000860,2790.696881
0.000860,2790.700801
0.000897,2675.157605
0.000813,2952.986537
0.000880,2726.883230
0.000850,2823.541932
0.000850,2823.541850
0.000820,2926.806449
0.000878,2732.665271
0.000882,2721.902178
0.000840,2857.140669
0.000860,2791.692410
0.000860,2789.705483
0.000850,2823.540347
0.000891,2694.891917
0.000859,2792.557852
0.000840,2857.135203
0.000870,2758.625542
0.000830,2891.728440
0.000890,2696.493284
0.000850,2823.921310
0.000870,2758.235252
0.000930,2580.642913
0.000840,2857.141763
0.000870,2758.757683
0.000860,2790.572638
