0.000840,2857.798508
0.000831,2888.176151
0.000889,2698.999499
0.000833,2879.519724
0.000827,2903.702187
0.000850,2824.289655
0.000820,2926.228588
0.000870,2758.431466
0.000840,2857.137428
0.000859,2793.494034
0.000911,2634.875050
0.000820,2926.820084
0.000850,2823.542786
0.000840,2857.152381
0.000850,2823.513447
0.000880,2727.265470
0.000810,2962.969176
0.000860,2790.707315
0.000830,2891.563757
0.000831,2889.074744
0.000809,2966.273077
0.000860,2790.081899
0.000870,2758.622239
0.000830,2892.522530
0.000830,2891.294297
0.000850,2822.871263
0.000830,2891.998556
0.000883,2716.590871
0.000838,2865.569103
0.000829,2894.593601
0.000851,2821.410268
0.000829,2894.957077
0.000863,2781.083168
0.000847,2832.331984
0.000850,2824.256666
0.000920,2608.060364
0.000830,2891.582219
0.000840,2855.903176
0.000850,2824.701823
0.000850,2823.561222
0.000880,2726.529237
0.000820,2927.696358
0.000852,2816.877026
0.000838,2863.985132
0.000840,2857.143381
0.000810,2962.960330
0.000860,2790.700304
0.000870,2758.612003
0.000830,2891.572449
0.000840,2857.139838
0.000850,2823.525138
0.000840,2857.154887
0.000880,2727.255505
0.000840,2856.660773
0.000839,2860.818590
0.000851,2820.365379
0.000830,2891.642090
0.000870,2758.617633
0.000848,2829.143419
0.000852,2818.514342
0.000920,2608.189068
0.000830,2891.573303
0.000850,2823.529668
0.000850,2823.503994
0.000858,2796.641938
0.000882,2721.638563
0.000820,2926.843045
0.000860,2790.701800
0.000830,2891.746863
0.000841,2852.668451
0.000819,2931.347352
0.000864,2778.353908
0.000876,2739.161503
0.000830,2891.561514
0.000850,2823.541716
0.000850,2823.460581
0.000840,2857.199909
0.000890,2696.638489
0.000840,2856.951573
0.000840,2857.337708
0.000860,2790.699011
0.000830,2891.566800
0.000870,2758.608173
0.000850,2823.539066
0.000860,2790.685402
0.000921,2606.090397
0.000839,2860.428411
0.000850,2823.387514
0.000850,2824.239647
0.000860,2790.010712
0.000890,2696.618226
0.000820,2926.839321
0.000860,2790.700259
0.000848,2830.349853
0.000842,2850.183872
0.000820,2926.833308
0.000870,2758.623216
0.000880,2727.272012
0.000830,2891.560082
0.000850,2823.533984
0.000860,2790.698968
0.000840,2857.137083
0.000890,2696.624576
0.000850,2823.541760
0.000840,2857.140932
0.000860,2790.691915
0.000830,2891.556717
0.000880,2727.281939
0.000850,2823.535862
0.000860,2791.224785
0.000930,2580.114380
0.000840,2857.239278
0.000860,2790.701596
0.000857,2798.839594
0.000854,2811.261791
0.000899,2670.242035
0.000820,2926.824125
0.000870,2758.632679
0.000840,2857.074297
0.000850,2823.583553
0.000821,2923.376035
0.000871,2755.581312
0.000886,2708.729652
0.000832,2884.999421
0.000856,2802.348793
0.000864,2778.647025
0.000840,2857.130566
0.000892,2689.574303
0.000858,2798.344792
0.000840,2857.100079
0.000870,2759.952867
0.000830,2890.102651
0.000880,2727.271212
0.000858,2796.797254
0.000866,2770.804145
0.000936,2564.926641
0.000830,2891.709102
0.000860,2790.491905
0.000860,2790.755564
0.000870,2758.633170
0.000891,2693.967681
0.000829,2894.629681
0.000870,2758.616857
0.000850,2823.533683
0.000850,2823.533982
