44404.4420	3.0000	0.0000
44404.4420	3.0000	0.0000
44404.4420	3.0000	0.0000
44404.4420	3.0000	0.0000
44404.4420	3.0000	0.0000
44404.4420	3.0000	0.0000
44404.4420	3.0000	0.0000
44404.4420	3.0000	0.0000
44404.4420	3.0000	0.0000
44404.4420	3.0000	0.0000
44404.4420	3.0000	0.0000
44404.4420	3.0000	0.0000
44404.4420	3.0000	0.0000
44404.4421	3.0000	0.0000
44404.4421	3.0000	0.0000
44404.4421	3.0000	0.0000
44404.4421	3.0000	0.0000
44404.4421	3.0000	0.0000
44404.4421	3.0000	0.0000
44404.4421	3.0000	0.0000
44404.4421	3.0000	0.0000
44404.4421	3.0000	0.0000
44404.4421	3.0000	0.0000
44404.4421	3.0000	0.0000
44404.4421	3.0000	0.0000
44404.4421	3.0000	0.0000
44404.4421	3.0000	0.0000
44404.4421	3.0000	0.0000
44404.4421	3.0000	0.0000
44404.4422	3.0000	0.0000
44404.4422	3.0000	0.0000
44404.4422	3.0000	0.0000
44404.4422	3.0000	0.0000
44404.4422	3.0000	0.0000
44404.4422	3.0000	0.0000
44404.4422	3.0000	0.0000
44404.4422	3.0000	0.0000
44404.4422	3.0000	0.0000
44404.4422	3.0000	0.0000
44404.4422	3.0000	0.0000
44404.4422	3.0000	0.0000
44404.4422	3.0000	0.0000
44404.4422	3.0000	0.0000
44404.4422	3.0000	0.0000
44404.4422	3.0000	0.0000
44404.4423	3.0000	0.0000
44404.4423	3.0000	0.0000
44404.4423	3.0000	0.0000
44404.4423	3.0000	0.0000
44404.4423	3.0000	0.0000
44404.4423	3.0000	0.0000
44404.4423	3.0000	0.0000
44404.4423	3.0000	0.0000
44404.4423	3.0000	0.0000
44404.4423	3.0000	0.0000
44404.4423	3.0000	0.0000
44404.4423	3.0000	0.0000
44404.4423	3.0000	0.0000
44404.4423	3.0000	0.0000
44404.4423	3.0000	0.0000
44404.4424	3.0000	0.0000
44404.4424	3.0000	0.0000
44404.4424	3.0000	0.0000
44404.4424	3.0000	0.0000
44404.4424	3.0000	0.0000
44404.4424	3.0000	0.0000
44404.4424	3.0000	0.0000
44404.4424	3.0000	0.0000
44404.4424	3.0000	0.0000
44404.4424	3.0000	0.0000
44404.4424	3.0000	0.0000
44404.4424	3.0000	0.0000
44404.4424	3.0000	0.0000
